#T	rho	first order	correction 1	correction 2	correction 3	correction4	correction 5	correction 6	second order 
0.15	0.088	-4.055991998	0.09567902018	-0.008250980961	-0.005842260046	-0.0005486887844	-0.0003205877948	-6.180269968e-05	-3.975337298	
0.15	0.09	-4.044547947	0.091062035	-0.007650328813	-0.005736788755	-0.0005782541918	-0.000388317957	-8.400831182e-05	-3.96792361	
0.15	0.092	-4.02637516	0.08550964886	-0.007092035299	-0.005574819971	-0.0005756000982	-0.0003909472608	-8.445530165e-05	-3.954583369	
0.15	0.094	-4.001341958	0.07886489717	-0.006571710022	-0.005400980576	-0.0005623135228	-0.0003708355897	-7.723474773e-05	-3.935460136	
0.15	0.096	-3.96934818	0.07100694687	-0.006083490009	-0.005187611609	-0.0005223860355	-0.0002967519571	-5.201991011e-05	-3.910483493	
0.15	0.098	-3.930324606	0.06243866972	-0.005617648092	-0.004958194859	-0.0004693926525	-0.000195629966	-1.774930917e-05	-3.879144551	
0.15	0.1	-3.884231624	0.05314672965	-0.005173233115	-0.004712756931	-0.0004045781185	-6.974441916e-05	2.480307559e-05	-3.841420404	
0.17	0.08	-4.025965292	0.1097767875	-0.01190679603	-0.006304367608	-4.752191491e-05	0.0008297353544	0.0003265090917	-3.933290946	
0.17	0.082	-4.03724454	0.1109413548	-0.01100966268	-0.006369502639	-0.0002152528464	0.0004764976651	0.0002087626663	-3.943212343	
0.17	0.084	-4.042376496	0.11025149	-0.01020206308	-0.006416242772	-0.000366384772	0.0001605575938	0.0001036187664	-3.94884552	
0.17	0.086	-4.041222999	0.1084088837	-0.009464638911	-0.006437462283	-0.0004846146122	-8.973098111e-05	2.046191282e-05	-3.9492701	
0.17	0.088	-4.033678285	0.10483226	-0.008809849998	-0.006402827181	-0.000566337599	-0.0002628777144	-3.695323635e-05	-3.944924871	
0.17	0.09	-4.019639355	0.1005269366	-0.008178847353	-0.006322674629	-0.0006149500406	-0.0003688817777	-7.18301948e-05	-3.934669603	
0.17	0.092	-3.998961265	0.09504787023	-0.00759816409	-0.006211194643	-0.0006441394856	-0.0004354063247	-9.349018966e-05	-3.918895789	
0.17	0.094	-3.971509867	0.08834567774	-0.007048566391	-0.006053891761	-0.0006459515329	-0.0004456724744	-9.629938329e-05	-3.897454571	
0.17	0.096	-3.937182464	0.080485149	-0.006534325413	-0.005863689738	-0.0006238910181	-0.0004074835072	-8.29525369e-05	-3.870209657	
0.17	0.098	-3.895907028	0.07195516864	-0.006042174281	-0.00565556663	-0.0005872237802	-0.0003391185961	-5.950799479e-05	-3.836635451	
0.17	0.1	-3.847641056	0.06271126888	-0.005569684707	-0.00542115805	-0.0005337354213	-0.0002358221301	-2.439005747e-05	-3.796714577	
